IdPublisher,PublisherName
56526,Hamy
56527,Yourtown Books
56528,Krannert Art Museum
56529,Kylemore  Abbey Publications
56530,Bouje Pub
56531,Gila River Indian Community
56532,Walsworth
56533,Blackie & Son
56534,Houghton Mifflin Harcourt (NYC)
56535,Waveland
56536,Back Bay/Little
56537,Larkspur Books
56538,Peregrine Books/Puffin
56539,"Victorian Fiction Research Unit, Dept. of English, University of Queensland"
56540,P.S. a Press
56541,Art Center College of Design
56542,Hillbrook
56543,"Harlequin American Romance, #1114"
56544,"Harlequin American Romance, #1139"
56545,Bantam Doubleday Dell Publishing Group (NY)
56546,Doubleday Image
56547,Champs Elysées Le Masque
56548,Disney Hyperion
56549,Autograph Editions
56550,Island Heritage Book
56551,Paul Crompton Ltd.
56552,Delos Publications
56553,Labor et fides
56554,Arbor House Pub. Co.
56555,The Guilford Press (NY)
56556,Seed Publishing
56557,TRIGON
56558,Generali Foundation
56559,Omega Verlag Bongart-Meier
56560,"Chanting Press  Anchorage,  Alaska"
56561,sigio veintiuno
56562,Carnegie Museum of Natural History
56563,José Olañeta
56564,Editions Du Cerf
56565,Complutense
56566,Salvat
56567,Macmillan Canada
56568,Ludwig Von Mises Inst
56569,Hyperion East
56570,G.P. Putnam's Sons (NY) for the C.G. Jung Foundation for Analytical Psychology
56571,Edition Tiamat
56572,Fortuity Press
56573,Classiques universels
56574,Addison Wesley Longman Limited
56575,McKenzie Training
56576,Edition Mahag
56577,"DAW Books, Inc"
56578,Csa Word Ltd
56579,Dr. Steven D. Stark Podiatric Corp.
56580,Wildwood Books
56581,Hidden Records
56582,Medici-Entrelacs
56583,"Arcane, Incorporated"
56584,"Get Ready Publishing, Inc."
56585,JC Lattes
56586,Positive Power Pub.
56587,Aim High Pub.
56588,Macaronic Press
56589,Simon Schuster Books for Young Readers
56590,"Hyperion Books/Hachette book Group, Inc."
56591,Ivyland Books
56592,Gerçek Sanat Yayınları
56593,Atlántida
56594,"Pilgrims Process, Inc."
56595,Haworth Integrative Healing Press
56596,Russell Sage Foundation; Clarendon Press
56597,Short Attention Span Publishing
56598,Albert Skira Éditeur
56599,Éditions du Masque
56600,Brigham
56601,"Harcourt Brace Jovanovich (Ft. Worth, TX.)"
56602,Ridgeview Publishing
56603,BBC Audobooks
56604,Apprentice Books
56605,Coronet Books Inc
56606,The Fermagnah Press
56607,Radix Press
56608,"Random House, Inc./Modern Library (NY)"
56609,Editions de L'Herne
56610,Waverly PR
56611,"Barnes and Noble Publishing, Inc."
56612,"Mozart & Reason Wolfe, Limited"
56613,Mind Diet Group
56614,Jnanada Prakashan (P & D)
56615,Rajat Publications
56616,All Over Creation
56617,Van Nostrand Reinhold (Trade)
56618,Eclat (L')
56619,"Liberty Fund, Inc."
56620,Fondo de Cultura Económica;
56621,Dominion Global Publishing
56622,Smiley Company
56623,Throckmorton Press
56624,Vatican Observatory
56625,Old Wicker Park Committee
56626,Eva Olsson
56627,McGraw-Hill Book Co.
56628,Crossroads Books
56629,Herald Press (NC)
56630,Swan Pub.
56631,Just Multiples.Com
56632,Bard Books
56633,"Mcfarland & Company, Inc. Publishers (Jefferson, NC)"
56634,CM Publishing
56635,Cedar Grove Publishing
56636,Ablaze Media
56637,Television International Publishers
56638,Goloka Books
56639,A Sense of Nature LLC
56640,Dutton Children's books
56641,"Westgate Press,U.S."
56642,Owl of Athene Press
56643,Silhouette Intimate Moments #500
56644,Ostrageous Publishing
56645,Eaglewing Publishing
56646,IUCN
56647,Slavica Pub
56648,Taligent Press
56649,"Forel Publishing Company, LLC"
56650,Shauna R Anderson
56651,News & Letters Committee
56652,Turnaround
56653,Propyl aen-Verlag (Ullstein Buchverlage)
56654,Wm. Collins and Son
56655,Melanie E Williams
56656,Harcourt Brace International
56657,Brentwood Music Inc
56658,BBC Worldwide Ltd
56659,"Firebird, Penguin Group (USA)"
56660,Bonnie's Gang
56661,University of the Western Cape
56662,Ross a Mueller
56663,"Carleton University Press,Canada"
56664,Little Brown Book Group Ltd
56665,Chacmool Press
56666,Good Hotel Guide Ltd
56667,Lousiana State University Press
56668,"Bantam Bks, US"
56669,Vox
56670,Abrsm (Publishing) Ltd
56671,Harper Resource
56672,Virtualbookworm.com
56673,Les 400 coups
56674,Adventure Press
56675,Honolulu Academy of Art
56676,Tryon Pub. Co.
56677,Nelson Price Milburn
56678,Reed Books New Zealand
56679,Suncreek Books
56680,Blue Begonia Press
56681,Acting World Books
56682,J. Hindman
56683,Methuen Film
56684,Drama Book Specialists
56685,"Cowley Publications (Cambridge, MA)"
56686,Detour Ahead Press
56687,Sage Publications: Paul Chapman
56688,University off Minnesota Press
56689,Ekklesia Press
56690,"Random House Digital, Inc"
56691,Three Village Historical Society
56692,Gyan Publishing House New Delh
56693,Rusconi
56694,"New World Press,China"
56695,Alfred Publishing Co
56696,Imago Imprint
56697,Chand (S.) & Co Ltd
56698,Bella Vita Books
56699,"Beuth, Bln."
56700,Galaxy Books Inc.
56701,Paul Mellon Center for Studies in British Art/Yale University Press
56702,Charles Scribner
56703,Hollander and Hechsher.
56704,Berkley Medallion (NYC)
56705,Mighty Small Books Publishing
56706,Dial Press/James Wade (NYC)
56707,Grafton Bks.
56708,Origin Book Sales
56709,Chicago Park Press
56710,Albion Street Press
56711,Pantheon/Random House (NY)
56712,Henry Regnery Company (Chicago)
56713,Tahanan Books for Young Readers
56714,Pacific Research Institute & AEI
56715,Carolina Nitsch Editions
56716,"Chromatics Press, Incorporated"
56717,Melchor Rosario
56718,Roots & Wings
56719,Goldschneck-Verlag
56720,Bpi/Irwin
56721,Leaf Moon Arts
56722,International Publishing Co.
56723,Western Pub. Co. in conjunction with Children's Television Workshop
56724,Sanskriti
56725,Azmi S. Audeh
56726,Eco-Logic Books / Worldly Goods
56727,Birkhauser Verlag
56728,Battle Cry Christian Ministries
56729,Vista Communications
56730,Ethnic Media Group
56731,Univ of Wisconsin Madison African
56732,Weatherhill Inc.
56733,Campfire PR
56734,Computer Steps
56735,Al-Furqan Islamic Heritage Foundation
56736,"Published in association with the Royal Astronomical Society [by] M. Beazley, 1982, c1981."
56737,McArthur & Co / Orion Con Trad
56738,Bosworth Pub. Co.
56739,King Productions
56740,Kimberly Noelle Pub Llc
56741,Zyloc Publishers
56742,H.K. Lewis
56743,World Tourism Organization
56744,International IDEA
56745,Foundery Press
56746,Angus & R
56747,North Carolina Biological Survey
56748,Hodder Headline Audiobooks
56749,Timescape/SFBC
56750,Neon Press
56751,Science Fiction Foundation
56752,Sinclair-Stevenson Ltd. (London)
56753,Sevenacide
56754,New American Library (NAL)
56755,"Michael Joseph, Ltd."
56756,Cape 1999.
56757,Bridge Publ
56758,Kingdom Books
56759,Educational Equity Concepts
56760,Writeeye Books
56761,Medio Media
56762,New Futurist Books
56763,Fortean Tomes
56764,Collins Pr
56765,Triad Grafton
56766,Dean in association with Methuen Children's Books
56767,Penguin UK/Penguin Books Ltd.
56768,Patten
56769,Newnes Books
56770,Penguin Putnam (NY)
56771,Reed Consumer Books
56772,Divinity Religious Products
56773,Free Spirit Press
56774,"Center for U.S.-Mexican Studies, University of California, San Diego"
56775,Center for Us-Mexican Studies
56776,United Publications
56777,Bookbiz International
56778,"Sound View Publishing, Inc"
56779,"TusQuets, Barcelona"
56780,Siglo XXI Editores de Colombia Ltd
56781,Grand caractère
56782,Malik
56783,Margam Evans Limited
56784,Window Books
56785,Annie Wampler
56786,Schirmer Graf Verlag
56787,Virginia State Library
56788,Biteback
56789,G.T. Bisel
56790,Gumbo Shop
56791,Compaid Graphics
56792,"Workman Publishing Company, Smith & Hawkin"
56793,Centerpunch Press
56794,Mccutchan Pub Corp
56795,Verbatim Pub
56796,Cranky Pants Publishing
56797,Grunwald Center For The Graphic Arts
56798,Holmes Publishing Group LLC
56799,Blackamber Books
56800,International Society for Technology in Educa
56801,Denny Smith Training  Development
56802,A.S. Barnes / Tantivy Press
56803,Ediciones Orion
56804,Civetta Press
56805,Univ Puerto Rico Pr
56806,Ulverscroft Large Print Bks.
56807,Shui yun zhai wen hua shi ye you xian gong si
56808,Heretic
56809,"Alianza Editorial S.A.,Spain"
56810,Plastics Design Library
56811,The National Trust
56812,"MD Holdings, Inc. (Metrodata)"
56813,Dealerfield
56814,Fasciculos Planeta
56815,Avalon Grove Press
56816,APress
56817,Falcon Books
56818,Bridge Stories & Ideas
56819,"DoubleJump Publishing, Inc"
56820,Explore Australia Pub.
56821,Petersen-Buchimport / Pan Books
56822,Thorpe Press
56823,Hansard Society
56824,Wentworth Printing Corp
56825,Long River Pr
56826,ASC Press
56827,Nota Bene Inc.
56828,Prince Communications
56829,"Random House Value Publications,U.S."
56830,Malinowski Press
56831,Pluto Project
56832,Cornerstone Pub Co
56833,New English Library (London)
56834,Tehuti Press
56835,"Editions Prosveta,France"
56836,Chuang Yi
56837,Limerick Book Publishing Co.
56838,Carlsen - Carlsen Manga
56839,"California State University, Sacramento"
56840,OUP/German Historical Institute London
56841,Blandford Press (London)
56842,Merloyd Lawrence Books
56843,MAG
56844,Vault Reports Inc
56845,Down Window Press
56846,John Carter Brown Library
56847,Mag
56848,"Fawcett Crest/Ballantine Books/Random House, Inc."
56849,Pearson Education (us)
56850,Waterbuck Publishing Ltd
56851,Motta
56852,Frist Center for Visual Arts
56853,GlasSerpski
56854,"University of Michigan, Center for Japanese Studies"
56855,w.a.b.
56856,Editorial Don Quijote
56857,"Spearhead Press, South Africa"
56858,RUNA
56859,Video-Books
56860,Golden State Publishing
56861,Phenomenal Publishing Inc.
56862,Random House Publishing
56863,Quail Ridge Pr
56864,New Internationalist Publications
56865,Mysterious Press Books
56866,Sidgwich Jackson Ltd
56867,Ten.8 Ltd
56868,Wels Board for Parish
56869,Tyndale House Foundation
56870,M. Baroni
56871,F a Thorpe (Publishers)
56872,AZtexts Publishing
56873,Technews Corp
56874,"Institute of Structural Engineering, Swiss Federal Institute of Technology"
56875,Bookpublishingworld
56876,Roy Rivett
56877,Oracle Institute Press
56878,Editions Galilée
56879,Falcon Guides
56880,"London: Bodley Head, 1989"
56881,"Uitgeverij 010 Publishers,Netherlands"
56882,Language Success Press
56883,Civil War Centennial Commission
56884,Editions Tawhid
56885,Delacorte Press/Seymour Lawrence (NY)
56886,Rx Ranch Enterprises
56887,J.U.M.P. Publishing
56888,Faber & Faber Limited
56889,"Casa Graphics, Inc."
56890,Allen lane the penguin press
56891,Éditions Belfond
56892,"Librairie d'Amérique et d'Orient, Jean Maisonneuve successeur"
56893,Parthenon Pub. Group
56894,Barry Eisler
56895,Albert Whitman & Co
56896,Big Book Study Group
56897,Pendo
56898,Reclam (Leipzig)
56899,World's Classics / Oxford
56900,Mediation First
56901,Zebra Ballad Romance
56902,K & K Publications
56903,Ipswich Borough
56904,Moon Field Press
56905,Reference Desk Press
56906,Zeta Editores
56907,Korinsha Pr
56908,Random House Ballantine Del Rey
56909,Dorset Press (NY)
56910,"Audio Partners, The"
56911,Univ of North Carolina Pr
56912,Studio Press
56913,Jonathan Cape Ltd. (London)
56914,Service Employees International Union
56915,HARPERCOLLINS PUBLISHERS
56916,Kingfisher Bks.
56917,Swift Children's
56918,New York: Mysterious Press
56919,Sarah Gill
56920,Zumaya Enigma
56921,Tofu Hound Press
56922,HealthForce Publishing
56923,MacMillan Australia
56924,"Faber & Faber, Inc. (NYC)"
56925,Hodder and Stoughton Limited
56926,Wild Flower Press (Granite)
56927,Kamahele Press
56928,Islamic Productions International
56929,Smithsonian Books/HarperCollins Publishers L.L.C.
56930,Macmillan/Picador
56931,Abbeville Publishing Group
56932,Zach Keyer
56933,Triad/Panther Books
56934,"University of East Anglia,Sainsbury Centre for Visual Arts"
56935,Kauai Historical Society
56936,Egmont Children's Ltd
56937,Man 2 Man
56938,Triumph House
56939,Augsburg Fortress Publishers (PA)
56940,HARVILL SECKER
56941,Panther/The Harvill Press
56942,Venture Press (FL)
56943,Chelsea House Publications (NY/Philadelphia)
56944,Burke Publ. Co.
56945,Panrun
56946,Folio (Gallimard)
56947,Bantam Doubleday Dell Audio
56948,Heavy Industry Publications
56949,Williams Hill Publishing
56950,Creation Book Publishers
56951,Fernwood Publishing and Zed Books
56952,Golden Press Pty Ltd (australia)
56953,Black Eye Books
56954,MUELLER C.F.
56955,Collins Childrens Books
56956,Kaeden Corporation
56957,Virginia State Library and Archives
56958,"E.P. Dutton, NY"
56959,Cupsa Editorial
56960,Variable Pr
56961,"Washington University In St. Louis, Scho"
56962,Murdock Publishing Company
56963,Sunset Pub Co
56964,Hart & Taylor Books
56965,Junior League of Roanoke
56966,Kjay Publishing Company
56967,Nuova Alfa Editoriale
56968,Éditions Fides
56969,Stellar Conceptions
56970,High C Ranch Publications
56971,Paradigm Books
56972,randomhouse
56973,Grail Productions Inc
56974,Laughing Pan Productions
56975,Omnibus Press - Wise Publications
56976,Shambhala Library
56977,Copperfield Books Limited
56978,"Fashion Media Group, LLC"
56979,Old Saltbox Pub Co
56980,Charles Houston
56981,Alex Graham Bell Assn for Deaf
56982,"Abingdon Press,U.S."
56983,Association of Art Museum Directors
56984,Messidor
56985,Noyes Publications
56986,Avon Books London
56987,允晨文化
56988,Walker Children's Books
56989,Heinemann Children's
56990,Institute for the Study of Applied and Professional Ethics at Dartmouth College
56991,"Character Development Group, Inc."
56992,Crofton Creek Press
56993,Bertrand Editora
56994,Hawthorne Educational Services
56995,"Abique, Inc."
56996,Preserve Our Wrecks (Kingston)
56997,Thomas Y. Crowell & Co.
56998,David Bateman / Auckland War Memorial Museum
56999,Deutsch & DeLuca Publishing LLC
57000,Pocumtuck Valley Member Association
57001,Pinnacle Business Press
57002,Vade Retro
57003,Bookhaus
57004,Loose Cannon Publishing
57005,60 Minute Strategic Plan
57006,Viking Picture Books
57007,"Althouse Press,The,Canada"
57008,6
57009,Cooper Square Press/Rowman & Littlefield Publishing Group
57010,E.P. Dutton (NY)
57011,Arbor House (NY)
57012,"Poseidon Press/Simon & Schuster, Inc."
57013,RYLAND PETERS & SMAL
57014,Anacapa Press
57015,McClelland & Stewart Publishers
57016,Douglas Evander Oswell
57017,Fremantle Arts Center Press
57018,B. Renick
57019,Piggyback
57020,Lorenz
57021,MacDonald & Sward Publishing Company
57022,Zapstone Productions
57023,Southern African Research and Documentation Centre
57024,Seemann Press
57025,International Music
57026,Vintage UK/Penguin Random House UK
57027,Connexions Press
57028,Friends of Windmill Point
57029,Harper Perennial (NY et al.)
57030,LeConte
57031,A. Parthasarathy
57032,Old Goat Publishing
57033,Presses d'Aujourd'hui
57034,Sufi Order Publications
57035,Foundation for Historic Christ Church
57036,Ivrea - Editions de l'Encyclopédie des nuisances
57037,Les Éditions Minuit
57038,Éditions des Femmes
57039,Benoît Jacob
57040,Brookings Institution Press (Baltimore)
57041,Oxford World Classics
57042,Theosophical University Press
57043,"V H A, Incorporated"
57044,"Vass, Inc."
57045,"P-N Designs, Inc."
57046,She Devil Press
57047,Northcote House Educational
57048,Putnam Publishing Group (NY)
57049,Carol Southern Books
57050,Brunel University College
57051,Bedford Books of St. Martin's Press
57052,Thompson Educational Pub.
57053,DC Comics & Kitchen Sink Press
57054,Berkley Putnam
57055,Yax Te' Foundation
57056,A. Troy and P. Green
57057,SonicTrek Press
57058,Riverhead Books (The Penguin Group)
57059,Unicorn Research Corporation
57060,Sapphire House
57061,"Macmillan Publishers Limited,"
57062,Osborne
57063,Allured Pub Corp
57064,Scholium Intl
57065,Sunrise Press
57066,Ecotone LLC
57067,Atheneum Simon & Schuster Children's
57068,Vivlia
57069,Fairbanks Arts and Books
57070,Timberline Press (MO)
57071,Modern Memoirs Publishing
57072,Éditions de Mortagne
57073,Michel Lafon-Canada
57074,American Girl Publishing
57075,Penhurst Books
57076,Aufbau Verlag GmbH
57077,warner books
57078,Charles Bravos
57079,Food for Your Soul
57080,Glastonbury Press
57081,Iconoclast Publishing
57082,"Natural Choices, Inc."
57083,Humanitarian Publishing Company
57084,Horse & Dragon Publishing
57085,Human Ecology Balancing Sciences
57086,Charon Press
57087,Saffron
57088,10/18 UGE
57089,Rimal Publications
57090,Disinformation Company Ltd. (NYC)
57091,Loving Life
57092,Reakton Books
57093,Australian National University Press
57094,Oxford University Press (China) Ltd.
57095,"Wiley Publishing Co., Inc."
57096,The Smithsonian Institution
57097,徳間書店 (Tokuma Shoten)
57098,Skynear Press
57099,Mind-Bending Books
57100,Heart Prairie Press
57101,Zion Publishing (IA)
57102,Paidos Iberica Ediciones S A
57103,Scolar Pr
57104,Pocket Minstrel
57105,Collier Books/Macmillan Publishing
57106,Resource
57107,Granite
57108,Sky Bird Pub
57109,Granite Pub.
57110,Caroline Thompson
57111,Al-Kitaab & as-Sunnah Publishing
57112,"Allen & Unwin, Sydney"
57113,Sladek/Ruffman Pub. Co.
57114,Saint Vincent College
57115,Focus Publishing/R.Pullins Co.
57116,World Press Library
57117,Abertay Historical Society
57118,Paul Lyman Studios
57119,G T Publishing Corporation
57120,Freedom Press (London)
57121,Good News Publisher
57122,Praeger Publishers (NYC et al.)
57123,Mcgraw-Hill Interamerican
57124,House of Fans
57125,S.M. and P. Sparks
57126,Ashanti Goldfields
57127,Kimaathi Publishing House
57128,D. White
57129,Natural Eating Llc
